Unnamed: 0,Name,Origin,5_star,4_star,3_star,2_star,1_star
1,"Jen ""Foodie"" H.","From San Diego, CA",372.0,970.0,768.0,138.0,40.0
1,"Moe ""thegoodtime guy"" f.","From Chicago, IL",28.0,160.0,152.0,47.0,15.0
1,Sara P.,"From Chicago, IL",209.0,134.0,45.0,31.0,13.0
1,Vinnie H.,"From Manhattan, NY",5.0,0.0,0.0,0.0,0.0
1,"mary ""Who's yo Foodaddy?"" b.","From Bucktown, Chicago, IL",9.0,20.0,5.0,10.0,8.0
1,Kate B.,"From San Francisco, CA",14.0,14.0,4.0,2.0,3.0
1,Adam K.,"From Tucson, AZ",17.0,1.0,0.0,1.0,3.0
1,Courtney M.,"From Aliso Viejo, CA",59.0,40.0,14.0,6.0,8.0
1,"J ""Chairs"" K.","From Kitaakita, Japan",12.0,24.0,10.0,10.0,10.0
1,Manuela Z.,"From San Francisco, CA",9.0,13.0,2.0,1.0,1.0
1,Matt R.,"From Chicago, IL",11.0,24.0,14.0,3.0,1.0
1,Sam M.,"From Cambridge, MA",21.0,11.0,10.0,12.0,7.0
1,Erin C.,,8.0,9.0,4.0,3.0,5.0
1,David N.,"From Alhambra, CA",47.0,34.0,30.0,10.0,10.0
1,Brit M.,"From Chicago, IL",8.0,21.0,19.0,15.0,6.0
1,Tiffany L.,"From Chicago, IL",92.0,293.0,146.0,45.0,4.0
1,"Lucas ""El Tigre"" K.","From Jersey City, NJ",14.0,6.0,5.0,2.0,2.0
1,"Carl ""Back again for the first time"" W.","From Burlingame, CA",85.0,77.0,50.0,38.0,18.0
1,"Jiah ""Foodie For Thought"" T.","From Farmington, MI",52.0,74.0,32.0,22.0,12.0
1,Jason L.,"From Chicago, IL",40.0,51.0,17.0,15.0,4.0
1,"steve ""Djsteveoh"" c.","From Chicago, IL",192.0,79.0,21.0,22.0,23.0
1,LC S.,"From Chicago, IL",18.0,12.0,4.0,3.0,2.0
1,Greg B.,"From Brooklyn, NY",14.0,3.0,0.0,2.0,1.0
1,Jessica L.,"From San Jose, CA",4.0,5.0,4.0,2.0,3.0
1,"George ""I love honeydew"" K.","From Chicago, IL",30.0,29.0,11.0,10.0,6.0
1,Andrew S.,"From Chicago, IL",2.0,1.0,2.0,0.0,0.0
1,"Alison ""I could always eat"" C.","From Hoboken, NJ",293.0,746.0,407.0,114.0,17.0
1,Steve C.,"From Chicago, IL",3.0,7.0,2.0,2.0,0.0
1,Erin C.,"From Chicago, IL",2.0,5.0,1.0,0.0,1.0
1,Ki W.,"From Portland, OR",3.0,32.0,85.0,2.0,0.0
1,Jennifer M.,"From Chicago, IL",8.0,16.0,8.0,9.0,6.0
1,Jennifer M.,"From Houston, TX",62.0,219.0,231.0,39.0,2.0
1,Alana G.,"From Chicago, IL",2.0,5.0,0.0,0.0,0.0
1,"J ""Chi-Town's Finest"" R.","From Chicago, IL",41.0,33.0,8.0,6.0,5.0
1,Suparna G.,"From Milan, Italy",1.0,4.0,0.0,0.0,0.0
1,Faye S.,"From Chicago, IL",3.0,34.0,18.0,8.0,4.0
1,Darren B.,"From San Francisco, CA",9.0,22.0,11.0,0.0,2.0
1,Julie A.,"From Chicago, IL",234.0,200.0,90.0,23.0,9.0
1,"Dhruv ""imaginedp"" P.","From Chicago, IL",130.0,102.0,62.0,42.0,14.0
1,Keerthi A.,"From Chicago, IL",12.0,23.0,12.0,5.0,4.0
1,Michelle P.,"From Santa Monica, CA",91.0,92.0,67.0,64.0,51.0
1,Paul S.,"From East Lansing, MI",2.0,3.0,1.0,0.0,1.0
1,johnny b.,"From Charlotte, NC",65.0,111.0,119.0,91.0,21.0
1,David S.,"From Langlade County, WI",0.0,19.0,9.0,4.0,1.0
1,Carrie S.,"From Hamden, CT",2.0,12.0,1.0,3.0,0.0
1,J T.,"From Detroit, MI",22.0,30.0,15.0,6.0,2.0
1,Matt W.,"From Chicago, IL",60.0,69.0,21.0,6.0,10.0
1,Yoyo M.,"From Chicago, IL",9.0,10.0,3.0,3.0,5.0
1,"Joi ""Queen of the Vegan Undead"" B.","From Hudson Valley, NY",763.0,743.0,338.0,93.0,25.0
1,"Stephen ""bald guys rule"" F.","From Chicago, IL",68.0,68.0,42.0,17.0,8.0
1,"Christina ""Dr. G"" G.","From Oak Park, IL",28.0,88.0,81.0,30.0,24.0
1,"Adjoa ""Have Bread, Will Travel"" T.","From New York, NY",24.0,69.0,34.0,11.0,1.0
1,Ruma T.,"From Chicago, IL",18.0,33.0,6.0,1.0,0.0
1,Alexandra M.,"From Melrose Park, PA",87.0,85.0,53.0,21.0,27.0
1,Jourdan S.,"From Seattle, WA",27.0,36.0,20.0,20.0,22.0
1,"Amy ""Sassypants"" H.","From Decatur, GA",235.0,464.0,242.0,128.0,49.0
1,"Jessica ""FunLovin"" F.","From Cook, IL",22.0,8.0,4.0,0.0,2.0
1,"Kristy ""do you have any specials?"" N.","From Chicago, IL",34.0,73.0,29.0,24.0,5.0
1,Meghan K.,"From Warminster, PA",1.0,3.0,0.0,0.0,1.0
1,Rachel B.,"From Chicago, IL",18.0,8.0,5.0,0.0,1.0
1,Crista L.,"From Denver, CO",115.0,45.0,50.0,29.0,20.0
1,"Laura ""This is how you switch board"" W.","From Austin, TX",32.0,32.0,13.0,11.0,5.0
1,"Maggie ""Mags"" H.","From Cincinnati, OH",5.0,3.0,1.0,0.0,0.0
1,"Michael ""I'm Watching You Philly"" O.","From Philadelphia, PA",39.0,106.0,67.0,31.0,24.0
1,Tarun M.,"From Chicago, IL",7.0,5.0,2.0,1.0,1.0
1,Rebecca H.,"From Chicago, IL",51.0,70.0,46.0,46.0,24.0
1,Morten H.,"From New York, NY",30.0,19.0,11.0,3.0,2.0
1,"Rajiv ""Rageaholic"" H.","From Chicago, IL",21.0,33.0,14.0,15.0,12.0
1,Sue C.,"From Foster City, CA",6.0,2.0,0.0,1.0,1.0
1,Christopher B.,"From Denver, CO",603.0,861.0,376.0,85.0,26.0
1,Garrick M.,"From Washington, DC",5.0,3.0,0.0,2.0,0.0
1,Christie Z.,"From Scottsdale, AZ",1.0,5.0,2.0,0.0,0.0
1,Melissa H.,"From Los Angeles, CA",44.0,69.0,31.0,24.0,20.0
1,Jordon W.,"From Tucson, AZ",2.0,3.0,1.0,0.0,0.0
1,R K.,"From New York, NY",18.0,41.0,20.0,11.0,4.0
1,Pickle P.,"From Chicago, IL",29.0,35.0,13.0,9.0,1.0
1,Douglas R.,"From Chicago, IL",35.0,42.0,23.0,14.0,10.0
1,Ela G.,"From Raleigh, NC",129.0,63.0,37.0,44.0,28.0
1,"Sam ""The Maestro"" H.","From Chicago, IL",22.0,9.0,5.0,4.0,4.0
1,maya s.,"From Chicago, IL",44.0,8.0,3.0,5.0,15.0
1,"Mally ""Malligator"" S.","From Greenville, SC",30.0,35.0,18.0,4.0,1.0
1,"Jim ""miJ"" K.","From Brooklyn, NY",6.0,39.0,28.0,27.0,17.0
1,"Heather ""C'est Super"" H.","From Seattle, WA",368.0,256.0,153.0,59.0,20.0
1,Viper B.,"From Chicago, IL",6.0,19.0,9.0,5.0,5.0
1,Laila C.,"From Chicago, IL",95.0,197.0,188.0,85.0,36.0
1,"LISA ""Left Eye"" S.","From Portland, OR",47.0,43.0,26.0,21.0,10.0
1,Vanessa D.,"From Urbana Champaign, IL",10.0,3.0,3.0,1.0,2.0
1,"Meredith ""Scruffles"" A.","From Newcastle, United Kingdom",183.0,652.0,304.0,69.0,4.0
1,Camille E.,"From Chicago, IL",10.0,7.0,3.0,4.0,1.0
1,"Daniel ""Danielson"" M.","From Chicago, IL",6.0,1.0,0.0,1.0,3.0
1,"Renee ""Chicagoyogini"" E.","From Chicago, IL",77.0,162.0,73.0,25.0,6.0
1,"Jamie ""Jamesela"" A.","From Belmont/Hillsboro, Nashville, TN",73.0,75.0,31.0,11.0,3.0
1,"Mo ""Mouhamad"" A.","From Washington, DC",60.0,167.0,97.0,27.0,7.0
1,"Anita ""Anita Bonita"" M.","From Nashville, TN",78.0,90.0,30.0,20.0,11.0
1,Chris B.,"From Austin, TX",189.0,268.0,115.0,55.0,40.0
1,Jennifer B.,"From Chicago, IL",4.0,7.0,4.0,3.0,1.0
1,scott o.,"From Fort Lauderdale, FL",19.0,8.0,3.0,6.0,6.0
1,"Manda Bear ""Thank you for the love & follow :-)"" B.","From San Francisco, CA",767.0,1216.0,422.0,121.0,32.0
1,Shantel M.,"From Seattle, WA",48.0,21.0,5.0,11.0,13.0
1,"L. ""Bird"" B.","From Chicago, IL",8.0,5.0,4.0,4.0,10.0
1,Jonathan M.,"From Dallas, TX",18.0,10.0,0.0,2.0,0.0
1,Zo O.,"From Chicago, IL",23.0,60.0,15.0,0.0,0.0
1,Mark L.,"From Chicago, IL",6.0,5.0,1.0,0.0,0.0
1,Michael T.,"From San Francisco, CA",15.0,3.0,1.0,3.0,6.0
1,Stasi J.,"From Marina del Rey, CA",3.0,1.0,1.0,1.0,1.0
1,Daniel B.,"From Manhattan, NY",15.0,9.0,2.0,4.0,1.0
1,"Ben ""the skeptic"" S.","From Chicago, IL",6.0,8.0,15.0,5.0,1.0
1,"Rachel ""Cheeseburglar"" H.","From Chicago, IL",257.0,490.0,154.0,14.0,7.0
1,"Clarice ""The Grazer"" G.","From Chicago, IL",17.0,20.0,7.0,8.0,3.0
1,Stephanie F.,"From Chicago, IL",3.0,1.0,0.0,0.0,1.0
1,Allen C.,"From Fayetteville, AR",34.0,15.0,5.0,5.0,3.0
1,Alejandro P.,"From Manhattan, NY",6.0,3.0,1.0,1.0,1.0
1,"Andy ""BrewIndie"" S.","From San Francisco, CA",32.0,51.0,27.0,6.0,5.0
1,"Ralph ""ChiTownHound"" F.","From Chicago, IL",15.0,18.0,8.0,5.0,8.0
1,Ting A.,"From Chicago, IL",67.0,80.0,49.0,33.0,26.0
1,Marti G.,"From Chicago, IL",65.0,60.0,14.0,4.0,0.0
1,Chris C.,"From Orange County, CA",139.0,205.0,125.0,66.0,59.0
1,Fran B.,"From Chicago, IL",10.0,1.0,0.0,1.0,2.0
1,Y R.,"From Chicago, IL",3.0,6.0,2.0,2.0,2.0
1,"jenny ""just give me a salad bar and a beer"" m.","From Herndon, VA",63.0,77.0,43.0,9.0,0.0
1,Joe Z.,"From Danbury, CT",34.0,24.0,9.0,13.0,3.0
1,"James ""the Saint"" V.","From Chicago, IL",10.0,0.0,1.0,0.0,1.0
1,Elizabeth D.,"From Malibu, CA",4.0,2.0,0.0,0.0,1.0
1,K M.,"From Chicago, IL",89.0,90.0,50.0,20.0,21.0
1,Amber M.,"From New York, NY",2.0,5.0,3.0,3.0,5.0
1,L C.,"From Chicago, IL",,,,,
1,Santi M.,"From Miami Shores, FL",17.0,6.0,2.0,1.0,0.0
1,Heather N.,"From Chicago, IL",5.0,3.0,1.0,2.0,1.0
1,Wade G.,"From Dallas, TX",4.0,8.0,0.0,2.0,5.0
1,Tabitha G.,"From Austin, TX",34.0,16.0,8.0,12.0,26.0
1,Liz S.,"From Portland, OR",331.0,564.0,138.0,20.0,8.0
1,Kyla O.,"From Denver, CO",,,,,
1,"Matthew ""back by popular demand"" E.","From Chicago, IL",34.0,67.0,43.0,29.0,18.0
1,Brittany K.,"From Lombard, IL",,,,,
1,Katie S.,"From Brooklyn, NY",31.0,56.0,53.0,47.0,9.0
1,Jane M.,"From Minneapolis, MN",4.0,0.0,0.0,1.0,2.0
1,"Sarah ""Skimchi"" K.","From Charlotte, NC",8.0,7.0,1.0,1.0,0.0
1,Stephanie S.,"From Scottsdale, AZ",47.0,91.0,60.0,30.0,11.0
1,"Natasha ""did somebody say steak?!"" P.","From Chicago, IL",27.0,32.0,16.0,6.0,5.0
1,"John ""Who's Johnny?"" T.","From Nashville, TN",329.0,1432.0,427.0,166.0,59.0
1,Kelly B.,"From Los Angeles, CA",24.0,88.0,27.0,7.0,8.0
1,Carly O.,"From Chicago, IL",41.0,78.0,21.0,10.0,4.0
1,"Eric ""Bourbon King"" B.","From Chicago, IL",162.0,182.0,34.0,10.0,4.0
1,Elena K.,"From San Diego, CA",21.0,10.0,4.0,3.0,5.0
1,N S.,"From Smyrna, GA",5.0,5.0,0.0,1.0,0.0
1,"Carmen ""Mimi"" A.","From Chicago, IL",18.0,17.0,0.0,2.0,3.0
1,"Colleen ""shoegal"" N.","From Chicago, IL",6.0,1.0,2.0,5.0,2.0
1,"H ""Heather"" H.","From Chicago, IL",51.0,37.0,22.0,11.0,24.0
1,grace n.,"From Los Angeles, CA",25.0,25.0,9.0,0.0,2.0
1,"Meena ""sassafrass"" V.","From Seattle, WA",37.0,95.0,53.0,17.0,2.0
1,"J ""I never met a potato I didn't like"" X.","From Chicago, IL",66.0,86.0,50.0,28.0,5.0
1,Ben H.,"From Chicago, IL",25.0,41.0,14.0,7.0,2.0
1,Allison R.,"From Chicago, IL",10.0,8.0,0.0,3.0,0.0
1,Kristin S.,"From Chicago, IL",96.0,122.0,57.0,38.0,16.0
1,JW K.,"From Chicago, IL",25.0,4.0,14.0,4.0,7.0
1,"Maximilien ""The Revolution is Coming"" R.","From Chicago, IL",2.0,4.0,5.0,5.0,2.0
1,Cullen S.,"From Kalamazoo, MI",51.0,69.0,15.0,7.0,6.0
1,"Christopher ""Le Chiffre"" F.","From Chicago, IL",4.0,13.0,3.0,1.0,1.0
1,"Eric ""Second City Wolverine"" M.","From Chicago, IL",51.0,180.0,111.0,48.0,2.0
1,"Carl D. ""MockingshoE"" S.","From Chicago, IL",35.0,32.0,13.0,3.0,3.0
1,John C.,"From Cincinnati, OH",9.0,0.0,1.0,0.0,0.0
1,Neal K.,"From Chicago, IL",35.0,31.0,8.0,2.0,0.0
1,Megan M.,"From Chicago, IL",13.0,1.0,2.0,0.0,2.0
1,Matthew S.,"From Chicago, IL",27.0,74.0,47.0,2.0,9.0
1,"Julie ""Julie"" F.","From Chicago, IL",1.0,6.0,3.0,1.0,0.0
1,Shelden E.,"From Chicago, IL",19.0,32.0,12.0,8.0,4.0
1,Justin R.,"From New York, NY",23.0,29.0,11.0,1.0,1.0
1,"Julie ""Banana"" B.","From Chicago, IL",8.0,13.0,3.0,4.0,1.0
1,"Jess ""Panda"" L.","From Queens, NY",677.0,2317.0,1478.0,387.0,59.0
1,Sara G.,"From Oak Park, IL",11.0,3.0,0.0,0.0,3.0
1,katie g.,"From Chicago, IL",4.0,6.0,3.0,0.0,1.0
1,Erin A.,"From Chicago, IL",1.0,5.0,1.0,1.0,2.0
1,Mar B.,"From San Francisco, CA",14.0,2.0,1.0,1.0,6.0
1,"Anthony ""Is it lunch yet?"" R.","From Cambridge, MA",88.0,117.0,71.0,22.0,6.0
1,"Kimberly ""kimber"" N.","From Chicago, IL",55.0,41.0,16.0,8.0,5.0
1,"Erin ""Emes"" V.","From Scottsdale, AZ",93.0,147.0,66.0,35.0,10.0
1,Jessica S.,"From Chicago, IL",114.0,67.0,27.0,13.0,5.0
1,Katy O.,"From Chicago, IL",75.0,58.0,20.0,12.0,3.0
1,"Haley ""drinking colt 45 because lando told me to"" S.","From Chicago, IL",33.0,167.0,44.0,6.0,3.0
1,Christina B.,"From Philadelphia, PA",2.0,4.0,0.0,0.0,2.0
1,chuck w.,"From Chicago, IL",10.0,3.0,1.0,1.0,8.0
1,"Lyndsay ""Danger"" G.","From Chicago, IL",29.0,28.0,21.0,4.0,9.0
1,"Gwynne ""G Rowe"" R.","From Chicago, IL",23.0,24.0,7.0,8.0,6.0
1,Jaime E.,"From Chicago, IL",15.0,10.0,10.0,5.0,3.0
1,Kris P.,"From Edison, NJ",25.0,20.0,0.0,6.0,11.0
1,"Kriss ""I love to eat"" E.","From Munich, Germany",11.0,14.0,4.0,1.0,0.0
1,"Andrew ""Grey"" J.","From Portland, OR",29.0,14.0,9.0,5.0,11.0
1,Jeanie C.,"From Chicago, IL",44.0,94.0,60.0,17.0,2.0
1,Judy C.,"From Munich, Germany",69.0,376.0,211.0,47.0,4.0
1,"Ryne ""Ryne-ee"" D.","From Chicago, IL",248.0,232.0,132.0,63.0,28.0
1,"Kat ""Katt"" T.","From Washington, DC",15.0,1.0,4.0,1.0,2.0
1,Jessica C.,"From Winnetka, IL",59.0,84.0,37.0,22.0,10.0
1,"Jason ""jasododo"" D.","From San Francisco, CA",28.0,74.0,32.0,22.0,4.0
1,Joe T.,"From Cincinnati, OH",7.0,33.0,37.0,19.0,9.0
1,Joe S.,"From Chicago, IL",11.0,3.0,0.0,0.0,0.0
1,James C.,"From Phoenix, AZ",7.0,2.0,1.0,1.0,3.0
1,"Naum ""Stormin' Norman"" N.","From New York, NY",13.0,9.0,12.0,5.0,0.0
1,Shauna B.,"From Washington, DC",16.0,21.0,3.0,7.0,4.0
1,Caroline M.,"From Des Moines, IA",190.0,367.0,76.0,30.0,1.0
1,"Andy ""the dunner"" H.","From Lake Worth, FL",16.0,38.0,25.0,9.0,1.0
1,"Alex ""Pappy Van Winkle"" B.","From Glencoe, IL",50.0,82.0,60.0,30.0,4.0
1,"Allison ""Tambourines"" K.","From Chicago, IL",7.0,4.0,3.0,0.0,2.0
1,Tiffany K.,"From Chicago, IL",68.0,129.0,87.0,33.0,20.0
1,"Marina ""Mo"" M.","From Chicago, IL",25.0,97.0,26.0,8.0,2.0
1,Jenna P.,"From Brooklyn, NY",2.0,2.0,0.0,0.0,0.0
1,Riz A.,"From Chicago, IL",17.0,37.0,21.0,9.0,9.0
1,"Mehran ""i eat because i'm curious"" F.","From Chicago, IL",201.0,162.0,126.0,126.0,75.0
1,"Taylor ""T-Bone"" O.","From Seattle, WA",134.0,206.0,87.0,21.0,13.0
1,"Valerie Yvonne ""Wrap it Up"" B.","From Chicago, IL",18.0,18.0,5.0,3.0,4.0
1,Rachel R.,"From Chicago, IL",24.0,21.0,2.0,0.0,2.0
1,Patrick G.,"From Chicago, IL",67.0,110.0,81.0,41.0,8.0
1,"Khadijah ""viva la résistance!"" L.","From Oak Park, IL",45.0,128.0,69.0,36.0,19.0
1,Nikki G.,"From San Francisco, CA",,,,,
1,Michael D.,"From Porter, IN",10.0,10.0,4.0,1.0,2.0
1,"Blair ""B"" J.","From Brooklyn, NY",10.0,15.0,1.0,0.0,4.0
1,"Sara ""I get around"" A.","From Oakland, CA",32.0,53.0,28.0,7.0,8.0
1,Leah M.,"From Chicago, IL",5.0,12.0,5.0,2.0,0.0
1,Uyen D.,"From Seattle, WA",32.0,37.0,12.0,11.0,5.0
1,Elle M.,"From Chicago, IL",79.0,57.0,24.0,23.0,8.0
1,Breia G.,"From Seattle, WA",,,,,
1,"Evangeline ""Blondie"" L.","From Venice, CA",22.0,51.0,19.0,11.0,17.0
1,"Sara ""The Non Foodie Foodie"" B.","From Berlin, Germany",4.0,3.0,3.0,0.0,0.0
1,T.n. T.,"From Los Angeles, CA",51.0,48.0,33.0,18.0,12.0
1,Ali L.,"From Seattle, WA",30.0,6.0,11.0,3.0,4.0
1,"Kevin ""I have this great article to send you..."" L.","From New York, NY",263.0,646.0,340.0,87.0,18.0
1,julie v.,"From Chicago, IL",12.0,12.0,0.0,3.0,1.0
1,Colleen R.,"From New Orleans, LA",97.0,130.0,42.0,15.0,8.0
1,Becca S.,"From Brooklyn, NY",89.0,119.0,59.0,26.0,7.0
1,"Mork ""Mork & Mindy"" M.","From Seattle, WA",105.0,49.0,26.0,24.0,24.0
1,Nicolas H.,"From San Francisco, CA",265.0,610.0,291.0,77.0,37.0
1,"Jen ""Pimpita"" R.","From Chicago, IL",166.0,46.0,49.0,79.0,37.0
1,"Law ""Lawdog"" S.","From Chicago, IL",33.0,42.0,17.0,9.0,5.0
1,"Kevin ""Fancy Ketchup"" A.","From Chicago, IL",186.0,286.0,144.0,115.0,41.0
1,Christina M.,"From San Francisco, CA",229.0,341.0,301.0,152.0,51.0
1,"Scott ""der Papst"" S.","From Chicago, IL",5.0,1.0,0.0,2.0,1.0
1,"Lauren ""Why Not Girl!"" M.","From Berkeley, CA",19.0,23.0,11.0,4.0,0.0
1,"Laura ""Lucy Cannon"" C.","From Chicago, IL",,,,,
1,Tom M.,"From Highland Park, IL",8.0,6.0,0.0,2.0,4.0
1,Sam G.,"From Washington, DC",57.0,69.0,31.0,15.0,4.0
1,"Vivian ""Austin's Food Whor"" Y.","From Chicago, IL",160.0,182.0,86.0,46.0,25.0
1,Kate H.,"From London, United Kingdom",62.0,86.0,56.0,29.0,5.0
1,Johnny C.,"From San Francisco, CA",20.0,8.0,3.0,5.0,11.0
1,Chris G.,"From Chicago, IL",29.0,10.0,6.0,3.0,11.0
1,"Bora ""Queen B"" U.","From Chicago, IL",22.0,47.0,13.0,4.0,1.0
1,"Nicole ""Big Balls"" B.","From Chicago, IL",15.0,14.0,7.0,8.0,12.0
1,Alison B.,"From San Jose, CA",14.0,10.0,2.0,0.0,10.0
1,"jeff ""jeffee g"" g.","From Chicago, IL",1.0,0.0,1.0,3.0,3.0
1,Angela Z.,"From Chicago, IL",33.0,21.0,9.0,6.0,9.0
1,"Kelli ""DangerIsMyMiddleName"" C.","From Chicago, IL",12.0,1.0,1.0,0.0,0.0
1,Sruthi T.,"From Oak Park, IL",3.0,3.0,0.0,2.0,0.0
1,Jin Sheen Y.,"From Saint Louis, MO",16.0,32.0,10.0,2.0,0.0
1,Sara D.,"From Chicago, IL",55.0,75.0,19.0,12.0,2.0
1,Stephanie H.,"From Chicago, IL",50.0,28.0,9.0,4.0,3.0
1,Andrew C.,"From Chicago, IL",47.0,28.0,13.0,2.0,6.0
1,Marianne R.,"From Boxford, MA",5.0,2.0,0.0,0.0,0.0
1,Dan N.,"From Chicago, IL",9.0,2.0,0.0,0.0,2.0
1,"Clifford ""J"" K.","From Chicago, IL",24.0,13.0,4.0,1.0,0.0
1,"Gina ""G"" M.","From Chicago, IL",14.0,12.0,5.0,3.0,2.0
1,elisa g.,"From Chicago, IL",7.0,9.0,4.0,2.0,6.0
1,"Gfiddy ""g50"" F.","From San Francisco, CA",768.0,15.0,11.0,5.0,21.0
1,Steve N.,"From San Jose, CA",4.0,13.0,7.0,2.0,1.0
1,"Kimberly ""with a side of sass"" C.","From Kansas City, MO",29.0,42.0,7.0,2.0,1.0
1,"Angela ""Miss3Martinis"" C.","From San Jose, CA",21.0,29.0,9.0,8.0,2.0
1,Joscelyn M.,"From Chicago, IL",36.0,115.0,49.0,24.0,9.0
1,"Laura ""traditionally non-traditional"" B.","From Spring, TX",11.0,26.0,14.0,9.0,3.0
1,alicia g.,"From Chicago, IL",39.0,18.0,4.0,1.0,13.0
1,Caroline B.,"From Chicago, IL",48.0,34.0,6.0,6.0,6.0
1,Rob W.,"From Torrance, CA",36.0,555.0,282.0,19.0,2.0
1,"Eric ""The Abbot or Bobby Digital or Ruler ZigZagZigAllah"" H.","From Chicago, IL",38.0,26.0,4.0,7.0,29.0
1,"Martin ""Neema"" H.","From Chicago, IL",23.0,51.0,19.0,3.0,6.0
1,Jerry T.,"From Johnson, KS",5.0,1.0,1.0,1.0,0.0
1,Amanda R.,"From Chicago, IL",66.0,24.0,5.0,4.0,11.0
1,"Ruben ""The Hurricane"" B.","From New York, NY",8.0,20.0,17.0,6.0,5.0
1,Eric C.,"From Seattle, WA",20.0,31.0,18.0,7.0,2.0
1,Matt M.,"From Naperville, IL",34.0,5.0,5.0,5.0,6.0
1,"Emily ""singin' for her supper"" Y.","From Chicago, IL",51.0,49.0,17.0,5.0,0.0
1,Lena G.,"From Chicago, IL",19.0,11.0,4.0,0.0,0.0
1,mike h.,"From Chicago, IL",48.0,6.0,1.0,0.0,1.0
1,Colleen C.,"From Chicago, IL",13.0,18.0,4.0,4.0,5.0
1,"Pb ""&"" J.","From Chicago, IL",6.0,10.0,6.0,3.0,2.0
1,"Matt ""Goo"" M.","From Chicago, IL",16.0,15.0,11.0,6.0,8.0
1,"Cindy ""Yummy in my tummy"" L.","From Northbrook, IL",52.0,84.0,54.0,17.0,9.0
1,Blair B.,"From Orlando, FL",221.0,354.0,161.0,65.0,24.0
1,"Andre ""Dre"" C.","From Chicago, IL",11.0,6.0,8.0,11.0,8.0
1,Jason T.,"From Castro Valley, CA",18.0,33.0,22.0,10.0,5.0
1,Tiffany S.,"From Uptown, Chicago, IL",43.0,45.0,35.0,26.0,7.0
1,"shannon ""Shay"" n.","From Los Angeles, CA",25.0,0.0,2.0,4.0,26.0
1,Nate S.,"From San Francisco, CA",17.0,3.0,2.0,0.0,0.0
1,Ben G.,"From Portland, OR",18.0,9.0,1.0,1.0,5.0
1,"Jenna ""Siggy Swag"" S.","From Chicago, IL",441.0,530.0,248.0,132.0,55.0
1,Beth O.,"From Chicago, IL",51.0,10.0,12.0,0.0,1.0
1,Brian S.,"From Chicago, IL",13.0,16.0,12.0,3.0,2.0
1,Kerri A.,"From Chicago, IL",14.0,5.0,6.0,3.0,3.0
1,Peter L.,"From Columbus, OH",26.0,123.0,71.0,12.0,1.0
1,Meredith B.,"From Chicago, IL",27.0,28.0,12.0,4.0,3.0
1,"Ali ""the hippie"" A.","From San Diego, CA",45.0,68.0,30.0,11.0,4.0
1,Yaw N.,"From Seattle, WA",13.0,14.0,13.0,1.0,0.0
1,Chris H.,From Hong Kong,120.0,208.0,111.0,101.0,63.0
1,"Tara ""Tararara"" P.","From Chicago, IL",9.0,3.0,1.0,1.0,1.0
1,"James ""MEAT"" V.","From MI, MI",31.0,19.0,17.0,6.0,1.0
1,Kelly S.,"From Ann Arbor, MI",60.0,44.0,9.0,6.0,14.0
1,Jason S.,"From Chicago, IL",7.0,1.0,2.0,1.0,4.0
1,Nicole L.,"From Nashville, TN",6.0,4.0,0.0,1.0,0.0
1,Ms. A A.,"From Chicago, IL",14.0,11.0,13.0,5.0,11.0
1,erika g.,"From Chicago, IL",9.0,6.0,7.0,2.0,2.0
1,"Brad ""SuperWagon"" S.","From Chicago, IL",5.0,13.0,1.0,1.0,1.0
1,Madelyn H.,"From Chicago, IL",39.0,122.0,38.0,16.0,3.0
1,"Emily ""Gal About Town"" R.","From ASTORIA, NY",10.0,22.0,10.0,7.0,17.0
1,"Ivanka ""Wanka"" B.","From Norwalk, CT",108.0,145.0,101.0,42.0,2.0
1,"Liza ""L-Boogie"" P.","From Los Angeles, CA",8.0,17.0,7.0,2.0,0.0
1,Claire O.,"From Chicago, IL",18.0,1.0,1.0,2.0,1.0
1,sabrina t.,"From Chicago, IL",,,,,
1,Chris P.,"From Hadley, MA",,,,,
1,Rudy S.,"From Chicago, IL",46.0,29.0,4.0,4.0,2.0
1,"Erin ""mom bod"" S.","From Grand Rapids, MI",41.0,55.0,25.0,8.0,1.0
1,Emily S.,"From Chicago, IL",67.0,92.0,48.0,26.0,23.0
1,Elizabeth H.,"From Chicago, IL",64.0,35.0,25.0,10.0,17.0
1,"Matt ""F"" R.","From Chicago, IL",23.0,29.0,13.0,6.0,11.0
1,Jorge S.,"From Chicago, IL",10.0,10.0,5.0,0.0,1.0
1,John F.,"From New York, NY",20.0,21.0,20.0,12.0,6.0
1,"Julia ""lotus"" H.","From Chicago, IL",96.0,47.0,48.0,13.0,7.0
1,Elisa C.,"From Dallas, TX",69.0,28.0,15.0,10.0,24.0
1,Sarah B.,"From Madison, WI",12.0,4.0,0.0,0.0,1.0
1,Mia M.,"From Chicago, IL",62.0,106.0,55.0,46.0,21.0
1,Megan W.,"From Chicago, IL",19.0,14.0,9.0,4.0,4.0
1,Kelsey M.,"From Chicago, IL",17.0,14.0,6.0,0.0,2.0
1,Sarah P.,"From Chicago, IL",61.0,54.0,27.0,26.0,22.0
1,"Leang ""Equal Opportunity Eater"" E.","From Chicago, IL",411.0,1200.0,430.0,92.0,22.0
1,Amy S.,"From Chicago, IL",16.0,20.0,0.0,3.0,0.0
1,"Tara ""the Magnificent"" J.","From Minneapolis, MN",64.0,26.0,5.0,8.0,6.0
